Store,Dept,WeightSum,LightGBMWeightedErrorSum,PatchTSTWeightedErrorSum,MeanSales,LightGBMWMAE,PatchTSTWMAE,Difference,Winner
10,47,13.0,39944.21829916137,3779.44445,-61.22222222222222,3072.632176858567,290.72649615384614,-2781.905680704721,PatchTST
10,48,47.0,64469.504238214526,72280.33441,2708.3846153846152,1371.6915795364794,1537.8794555319148,166.18787599543543,LightGBM
10,49,47.0,103716.44681759665,94073.20400000003,20708.222564102565,2206.732911012695,2001.5575319148943,-205.1753790978005,PatchTST
10,50,47.0,21470.309880486777,21138.094699999998,4470.715897435898,456.81510384014416,449.7466957446808,-7.068408095463383,PatchTST
10,52,47.0,32819.16335505336,27812.309999999998,4474.36717948718,698.280071384114,591.7512765957447,-106.52879478836928,PatchTST
10,54,45.0,10627.458906939939,3108.0856535,83.5145945945946,236.1657534875542,69.06857007777778,-167.09718340977645,PatchTST
10,55,47.0,110911.61774919892,102628.70150000001,14227.447435897435,2359.8216542382747,2183.5893936170214,-176.23226062125332,PatchTST
10,56,47.0,28676.666801337804,30755.56437,1650.025641025641,610.1418468369745,654.37371,44.23186316302542,LightGBM
10,58,47.0,57175.00057683785,58537.2204,4028.4615384615386,1216.4893739752733,1245.4727744680852,28.983400492811825,LightGBM
10,59,47.0,6423.952332892123,6465.6728272,280.8746153846154,136.67983687004516,137.56750696170212,0.8876700916569575,LightGBM
10,60,47.0,8374.264064422046,4722.45425,497.7461538461538,178.1758311579159,100.47775,-77.6980811579159,PatchTST
10,67,47.0,69154.06898206811,97042.24040000001,12954.362564102565,1471.3631698312365,2064.7285191489364,593.3653493176998,LightGBM
10,71,47.0,121871.84777697359,123592.205,16685.406666666666,2593.0180378079485,2629.6213829787234,36.6033451707749,LightGBM
10,72,47.0,1025159.6167618309,741488.0210000002,118956.43102564101,21811.906739613423,15776.34087234043,-6035.565867272993,PatchTST
10,74,47.0,167001.9734761409,126524.23900000005,41575.32307692308,3553.233478215764,2692.005085106384,-861.2283931093802,PatchTST
10,79,47.0,160510.2212449416,177538.32299999997,37231.514102564106,3415.1110903179065,3777.411127659574,362.3000373416676,LightGBM
10,80,47.0,22363.854694797454,15350.33528,345.115641025641,475.8266956339884,326.60287829787234,-149.22381733611604,PatchTST
10,81,47.0,20110.326249292993,23990.85199999999,10491.310000000001,427.8792818998509,510.4436595744679,82.56437767461699,LightGBM
10,82,47.0,79412.25015709591,128332.639,22429.402564102562,1689.6223437679982,2730.4816808510636,1040.8593370830654,LightGBM
10,83,47.0,3940.218367128451,2730.93091,270.44666666666666,83.83443334315854,58.104912978723405,-25.729520364435132,PatchTST
10,85,47.0,16051.141984535992,12304.005700000002,2812.458717948718,341.51365924544666,261.78735531914896,-79.7263039262977,PatchTST
10,87,47.0,198950.46687422902,304185.483,28772.924871794872,4232.98865689849,6472.031553191489,2239.042896292999,LightGBM
10,90,47.0,80718.69140613335,64792.831499999986,14794.861025641025,1717.4189660879435,1378.5708829787231,-338.8480831092204,PatchTST
10,91,47.0,42776.3419007927,40036.749,12452.440512820513,910.1349340594192,851.8457234042554,-58.28921065516374,PatchTST
10,92,47.0,113097.1591427583,151209.006,52210.123846153845,2406.3225349523045,3217.212893617021,810.8903586647166,LightGBM
10,93,47.0,18528.215115335537,11330.8694,1274.9997435897435,394.21734287947953,241.08232765957445,-153.13501521990509,PatchTST
10,94,29.0,52260.65293501135,11171.21209,247.46399999999997,1802.0914805176328,385.21421000000004,-1416.8772705176327,PatchTST
10,95,47.0,138582.17861673486,85166.25200000004,71838.5958974359,2948.5569918454225,1812.0479148936179,-1136.5090769518047,PatchTST
10,96,47.0,61611.91395038132,92389.029,12554.111282051283,1310.891786178326,1965.7240212765957,654.8322350982698,LightGBM
10,97,47.0,16957.776333360845,11046.426399999997,5112.058461538461,360.803751773635,235.03034893617013,-125.77340283746486,PatchTST
10,98,25.0,36534.381368377275,4839.1182,247.30238095238096,1461.375254735091,193.564728,-1267.810526735091,PatchTST
11,1,47.0,192903.2429517152,265295.106,19197.906666666666,4104.324318121599,5644.576723404256,1540.2524052826566,LightGBM
11,2,47.0,189129.32692922454,161299.354,58340.130512820506,4024.0282325366925,3431.90114893617,-592.1270836005224,PatchTST
11,3,47.0,121077.76141732965,127992.36800000002,18968.034102564103,2576.122583347439,2723.2418723404257,147.11928899298664,LightGBM
11,4,47.0,65605.43628204719,57445.46999999999,29531.79897435897,1395.860346426536,1222.244042553191,-173.6163038733448,PatchTST
11,5,47.0,206962.14145355838,191658.108,32793.76358974359,4403.449818160817,4077.832085106383,-325.61773305443376,PatchTST
11,6,47.0,48221.972817033195,43302.0264,3923.5756410256404,1025.9994216390041,921.3197106382979,-104.67971100070622,PatchTST
11,7,47.0,188753.88936552644,242854.83499999996,30446.19435897436,4016.04019926652,5167.124148936169,1151.083949669649,LightGBM
11,8,47.0,106164.92712441018,58383.181999999964,35811.29384615384,2258.8282366895783,1242.195361702127,-1016.6328749874513,PatchTST
11,9,47.0,77150.86155381173,65885.96300000002,19663.956153846153,1641.5076926342922,1401.8290000000004,-239.6786926342918,PatchTST
11,10,47.0,109325.26531597132,126746.60199999998,24955.45487179487,2326.0694748079004,2696.736212765957,370.66673795805673,LightGBM
11,11,47.0,124123.53798134552,113278.4115,17409.11435897436,2640.926340028628,2410.1789680851066,-230.74737194352156,PatchTST
11,12,47.0,30233.020138018645,23718.931900000003,4289.828974358975,643.255747617418,504.65812553191495,-138.59762208550308,PatchTST
11,13,47.0,126359.68757571442,126793.654,42689.94435897436,2688.503990972647,2697.737319148936,9.233328176288978,LightGBM
11,14,47.0,119641.11274416042,174490.08299999998,24166.60871794872,2545.5555903012855,3712.554957446808,1166.9993671455227,LightGBM
11,16,47.0,97397.71171482731,125795.1368,17953.562307692308,2072.291738613347,2676.492272340425,604.200533727078,LightGBM
11,17,47.0,59822.45428614702,65716.60500000001,13192.010256410256,1272.8181763010004,1398.2256382978726,125.40746199687214,LightGBM
11,18,44.0,114459.83972572714,183265.11474,5851.669722222222,2601.359993766526,4165.116244090909,1563.7562503243835,LightGBM
11,19,47.0,34563.45401926009,31546.989899999997,1784.194358974359,735.3926387076615,671.2125510638297,-64.18008764383183,PatchTST
11,20,47.0,75629.26180165706,63742.22849999998,10531.947692307693,1609.1332298224906,1356.2176276595742,-252.91560216291646,PatchTST
11,21,47.0,37653.14165342228,34615.69990000001,7337.19435897436,801.1306734770698,736.5042531914895,-64.62642028558025,PatchTST
11,22,47.0,101756.23775895275,102861.45749999999,15964.237435897436,2165.026335296867,2188.54164893617,23.51531363930326,LightGBM
11,23,47.0,174104.86555100986,189788.928,34959.30435897436,3704.358841510848,4038.062297872341,333.70345636149295,LightGBM
11,24,47.0,90490.24430337414,86960.03529999999,8735.784615384615,1925.324346880301,1850.2135170212764,-75.11082985902453,PatchTST
11,25,47.0,104412.45909343578,103137.98199999999,12735.275897435899,2221.5416828390594,2194.42514893617,-27.116533902889387,PatchTST
11,26,47.0,72462.49958999487,86385.5008,10740.279999999999,1541.7553104254227,1837.9893787234041,296.23406829798137,LightGBM
11,27,47.0,15565.821437549375,19155.2651,2050.4971794871794,331.187690160625,407.55883191489363,76.37114175426865,LightGBM
11,28,47.0,5777.217518425021,5380.3810300000005,792.1617948717949,122.91952166861746,114.47619212765959,-8.443329540957876,PatchTST
11,29,47.0,73276.03416350097,59643.716,8865.60846153846,1559.0645566702333,1269.0152340425532,-290.0493226276801,PatchTST
11,30,47.0,39205.41726455403,76985.7954,6690.767948717949,834.1578141394475,1637.9956468085106,803.8378326690631,LightGBM
11,31,47.0,26750.56108995664,23986.223299999998,2544.2871794871794,569.1608742543966,510.34517659574465,-58.81569765865197,PatchTST
11,32,47.0,56124.62083938902,47618.484,9849.663333333334,1194.1408689231707,1013.1592340425531,-180.98163488061766,PatchTST
11,33,47.0,62972.482635656736,72334.2832,8219.058974358974,1339.840056077803,1539.0273021276596,199.18724604985664,LightGBM
11,34,47.0,178532.7626383175,172836.372,24068.526153846153,3798.569417836543,3677.3696170212766,-121.19980081526637,PatchTST
11,35,47.0,47149.60657943187,57613.8554,4764.731282051282,1003.1831187113164,1225.826710638298,222.64359192698157,LightGBM
11,36,47.0,52198.14083612526,41272.131559999994,3095.365641025641,1110.5987411941544,878.1304587234041,-232.4682824707503,PatchTST
11,37,47.0,26425.146218795275,32663.129799999995,4198.595897435897,562.2371535913888,694.9602085106382,132.7230549192493,LightGBM
11,38,47.0,316876.5533963912,338720.48000000004,71075.27923076923,6742.054327582792,7206.818723404256,464.76439582146395,LightGBM
11,40,47.0,125565.99874113756,71999.74599999998,55551.324102564104,2671.6169944922885,1531.9094893617018,-1139.7075051305867,PatchTST
11,41,47.0,19097.220520181232,14896.701110000002,1010.4446153846153,406.3238408549198,316.9510874468086,-89.37275340811124,PatchTST
11,42,47.0,29080.423070047193,32030.410200000002,6703.115128205128,618.7324057456849,681.4980893617022,62.76568361601733,LightGBM
11,44,47.0,48599.10490079335,55868.60020000001,6224.599743589744,1034.023508527518,1188.6936212765959,154.67011274907782,LightGBM
11,45,2.0,621.2568697387333,15.433911999999996,10.47,310.62843486936663,7.716955999999998,-302.91147886936665,PatchTST
11,46,47.0,70957.40061177163,87342.30399999999,28300.913589743588,1509.7319279100348,1858.3468936170211,348.61496570698637,LightGBM
11,47,10.0,4091.702469096654,1091.266672,38.4,409.1702469096654,109.1266672,-300.04357970966544,PatchTST
11,49,47.0,74966.41229141703,62907.8394,8920.661025641026,1595.0300487535537,1338.4646680851063,-256.56538066844746,PatchTST
11,51,1.0,620.2237634578191,18.106896,-3.0,620.2237634578191,18.106896,-602.1168674578191,PatchTST
11,52,47.0,38589.00205994197,31160.334600000002,2990.919230769231,821.042597020042,662.9858425531916,-158.0567544668504,PatchTST
11,54,43.0,2223.1239191200443,1877.0586640000001,63.731428571428566,51.70055625860568,43.652527069767444,-8.048029188838235,PatchTST
11,55,47.0,65330.00170656516,60101.005199999985,9449.130256410257,1390.000036309897,1278.7447914893614,-111.25524482053561,PatchTST
11,56,47.0,29879.298958248077,35953.36453,3088.8084615384614,635.729765069108,764.9652027659574,129.23543769684943,LightGBM
11,58,47.0,56170.54018683172,60770.9229,2504.128205128205,1195.1178763155685,1292.998359574468,97.8804832588994,LightGBM
11,59,47.0,6693.020306523884,5858.650305,362.30615384615385,142.4046873728486,124.65213414893617,-17.75255322391243,PatchTST
11,60,47.0,6291.965840893775,3129.69321,220.3846153846154,133.87161363603775,66.58921723404255,-67.2823964019952,PatchTST
11,67,47.0,69350.551792374,75558.58020000001,10066.845128205128,1475.5436551568935,1607.6293659574471,132.08571080055367,LightGBM
11,71,47.0,130654.1543697489,135717.187,11047.628461538461,2779.875624888274,2887.5997234042557,107.7240985159815,LightGBM
11,72,47.0,439833.45598748483,480712.32,68939.43564102564,9358.158638031593,10227.92170212766,869.763064096067,LightGBM
11,74,47.0,93286.65250168704,93751.31399999998,23054.688974358975,1984.822393652916,1994.708808510638,9.886414857722002,LightGBM
11,77,1.0,1765.4088612623264,439.13,-11.88,1765.4088612623264,439.13,-1326.2788612623262,PatchTST
11,78,2.0,4073.749138408175,25.0,2.5,2036.8745692040875,12.5,-2024.3745692040875,PatchTST
11,79,47.0,149400.41353659576,158070.85699999996,32904.13461538462,3178.732202906293,3363.2097234042544,184.47752049796145,LightGBM
11,80,47.0,50086.14064215991,39729.948,14594.323076923076,1065.6625668544661,845.3180425531914,-220.34452430127476,PatchTST
11,81,47.0,37910.53938187629,27585.083000000006,13287.07435897436,806.6072208909849,586.9166595744682,-219.69056131651666,PatchTST
11,82,47.0,85677.94269782768,122548.96000000002,23084.29487179487,1822.93495101761,2607.4246808510643,784.4897298334542,LightGBM
11,83,47.0,15008.0180464591,18161.521,3461.7228205128204,319.3195329033851,386.41534042553195,67.09580752214686,LightGBM
11,85,47.0,14725.350094641297,12650.9682,1652.0933333333332,313.3053211625808,269.1695361702128,-44.13578499236803,PatchTST
11,87,47.0,63688.65605154027,116887.9145,17204.528205128205,1355.077788330644,2486.976904255319,1131.899115924675,LightGBM
11,90,47.0,170813.86958777317,162003.024,49903.693333333336,3634.3376508036845,3446.87285106383,-187.4647997398547,PatchTST
11,91,47.0,130708.42337054708,93778.40400000002,42437.8623076923,2781.030284479725,1995.2851914893622,-785.745092990363,PatchTST
11,92,47.0,169065.22602987752,119001.488,79900.95692307691,3597.1324687207984,2531.9465531914893,-1065.185915529309,PatchTST
11,93,47.0,103170.51449478861,86246.348,34076.02025641026,2195.1173296763536,1835.0286808510639,-360.08864882528974,PatchTST
11,94,47.0,125486.23955647349,105585.20700000005,39770.73051282051,2669.919990563266,2246.493765957448,-423.4262246058179,PatchTST
11,95,47.0,184462.21521967323,135746.52499999994,79669.19205128205,3924.727983397303,2888.2239361702113,-1036.5040472270916,PatchTST
11,96,47.0,102157.37737266488,72266.58500000002,21904.703846153843,2173.5612206949972,1537.5869148936174,-635.9743058013798,PatchTST
11,97,47.0,36097.817195941345,29880.67800000002,16940.158205128202,768.0386637434328,635.7591063829792,-132.27955736045362,PatchTST
11,98,47.0,53764.210608584544,43798.233599999985,8633.613076923077,1143.9193746507349,931.8773106382976,-212.04206401243732,PatchTST
11,99,34.0,17003.550075472078,27751.04416,173.8469230769231,500.1044139844729,816.2071811764706,316.1027671919977,LightGBM
12,1,47.0,138583.4761028497,209777.25199999998,17043.173333333332,2948.5845979329724,4463.345787234042,1514.7611893010699,LightGBM
12,2,47.0,143700.63923741062,249326.991,78950.03692307693,3057.460409306609,5304.829595744681,2247.3691864380717,LightGBM
12,3,47.0,87068.71396680777,84853.167,19131.940769230772,1852.5258290810164,1805.3865319148936,-47.13929716612279,PatchTST
12,4,47.0,50814.449852031874,58735.848999999995,27241.63717948718,1081.15850749004,1249.6989148936168,168.54040740357686,LightGBM
12,5,47.0,182335.23726847296,177052.997,23616.117179487177,3879.473133371765,3767.0850425531917,-112.38809081857335,PatchTST
12,6,47.0,55755.54550573605,55314.7823,4847.527692307693,1186.2882022497033,1176.9102617021276,-9.37794054757569,PatchTST
12,7,47.0,151744.0254705422,224369.78600000002,29675.00871794872,3228.596286607281,4773.825234042553,1545.2289474352724,LightGBM
12,8,47.0,90803.38979948475,85476.92300000004,42670.684871794874,1931.9870170103138,1818.6579361702136,-113.32908084010023,PatchTST
12,9,47.0,80727.04767779174,96895.032,20740.880769230767,1717.5967591019519,2061.596425531915,343.9996664299631,LightGBM
12,10,47.0,91520.86461987226,107006.6665,19059.659487179488,1947.2524387206863,2276.737585106383,329.4851463856967,LightGBM
12,11,47.0,86545.7987791705,81399.32399999998,17963.166923076922,1841.3999740249042,1731.9005106382974,-109.49946338660675,PatchTST
12,12,47.0,20787.223791233544,26146.3117,4932.482051282051,442.2813572602882,556.3045042553191,114.02314699503091,LightGBM
12,13,47.0,82888.81830394574,109666.23099999997,47221.455128205125,1763.5918788073561,2333.3240638297866,569.7321850224305,LightGBM
12,14,47.0,101762.71899367655,133265.5315,19609.93743589744,2165.1642339080117,2835.436840425532,670.2726065175202,LightGBM
12,16,47.0,37612.78641038416,58875.0116,8499.98794871795,800.2720512847693,1252.6598212765957,452.3877699918264,LightGBM
12,17,47.0,52601.70772095541,93580.43000000001,12003.906923076924,1119.1852706586258,1991.0729787234045,871.8877080647787,LightGBM
12,18,45.0,52753.16714188529,498656.05299999996,4131.963513513513,1172.2926031530064,11081.24562222222,9908.953019069215,LightGBM
12,19,47.0,30431.18387836676,27739.110500000003,2992.978205128205,647.4719974120587,590.193840425532,-57.27815698652671,PatchTST
12,20,47.0,38322.087705277954,84745.0615,7124.214871794872,815.3635681974033,1803.0864148936168,987.7228466962135,LightGBM
12,21,47.0,17599.15709081817,22093.11959999999,4203.414615384615,374.4501508684717,470.0663744680849,95.61622359961319,LightGBM
12,22,47.0,55485.35635159035,88003.88059999999,10088.130256410257,1180.539496842348,1872.4229914893615,691.8834946470135,LightGBM
12,23,47.0,102954.06679306272,172497.573,39084.311282051276,2190.5120594268665,3670.1611276595745,1479.649068232708,LightGBM
12,24,47.0,65531.45810039011,97540.03739999999,11261.543076923077,1394.2863425614917,2075.3199446808508,681.0336021193591,LightGBM
12,25,47.0,80636.22445200097,111365.97600000002,20477.964871794873,1715.664350042574,2369.48885106383,653.8245010212563,LightGBM
12,26,47.0,51478.388600901504,78661.337,13413.792820512821,1095.2848638489681,1673.6454680851064,578.3606042361382,LightGBM
12,27,47.0,9436.783289488014,10180.118599999998,1889.581282051282,200.78262318059603,216.59826808510633,15.815644904510293,LightGBM
12,28,47.0,4846.2421158229645,5707.880429999999,765.8292307692308,103.11153437921202,121.4442644680851,18.332730088873078,LightGBM
12,29,47.0,41510.637753590985,79493.0349,7050.410512820513,883.2050585870422,1691.3411680851063,808.1361094980641,LightGBM
12,30,47.0,24118.164770961033,74932.10190000001,5948.111538461539,513.1524419353411,1594.3000404255322,1081.147598490191,LightGBM
12,31,47.0,28503.5995457544,19035.9066,3494.0823076923075,606.4595648032852,405.0192893617021,-201.44027544158308,PatchTST
12,32,47.0,67705.09768340626,65271.45250000001,9119.954358974359,1440.5339932639629,1388.7543085106383,-51.779684753324545,PatchTST
12,33,47.0,69298.54676949888,95792.34700000001,10621.946666666667,1474.4371653084868,2038.1350425531916,563.6978772447048,LightGBM
12,34,47.0,225274.6017869641,247980.541,24526.838205128202,4793.076633765194,5276.1817234042555,483.1050896390616,LightGBM
12,35,47.0,24233.54662216537,26157.426099999997,2887.512307692308,515.6073749396887,556.5409808510638,40.933605911375025,LightGBM
12,36,47.0,50185.433532089104,53823.1687,2084.2176923076922,1067.7751815338108,1145.1738021276597,77.39862059384882,LightGBM
12,38,47.0,398494.79783259076,352859.287,59417.34846153846,8478.612719842356,7507.644404255319,-970.9683155870371,PatchTST
12,40,47.0,129000.7480596638,166164.252,50994.859487179485,2744.6967672268893,3535.409617021277,790.7128497943877,LightGBM
12,41,47.0,13866.321776187688,22327.1081225,867.0851282051282,295.0281228976104,475.0448536702128,180.0167307726024,LightGBM
12,42,47.0,30763.379040833697,26540.9435,6846.4412820512825,654.5399795922064,564.7009255319149,-89.83905406029146,PatchTST
12,44,47.0,40211.288858713124,49987.5134,6998.4369230769225,855.5593374194282,1063.564114893617,208.0047774741888,LightGBM
12,45,11.0,828.6464632501661,496.46549,26.782727272727275,75.33149665910601,45.13322636363636,-30.198270295469648,PatchTST
12,46,47.0,75120.6344706137,182516.12599999996,36104.66641025641,1598.3113717151853,3883.321829787233,2285.010458072048,LightGBM
12,47,5.0,1955.292278824958,1768.62,85.372,391.0584557649916,353.724,-37.33445576499162,PatchTST
12,49,32.0,56937.5916313972,1250.7713796,45.56321428571429,1779.2997384811624,39.0866056125,-1740.2131328686623,PatchTST
12,52,47.0,22198.297161268518,19961.381499999996,3610.7161538461537,472.3041949206068,424.71024468085096,-47.59395023975583,PatchTST
12,54,43.0,4436.072587104748,1941.310163,49.22857142857143,103.16447876987786,45.14674797674419,-58.01773079313367,PatchTST
12,55,47.0,84901.728262784,74891.29350000001,10800.85923076923,1806.419750272,1593.431776595745,-212.98797367625502,PatchTST
12,56,47.0,12162.31298932129,13093.091365999999,1130.295641025641,258.77261679407,278.57641204255316,19.80379524848314,LightGBM
12,58,46.0,79239.40979636295,83676.42828,3241.315789473684,1722.5958651383248,1819.052788695652,96.45692355732717,LightGBM
12,59,47.0,3992.277939024057,4826.54876,313.1771794871795,84.94208380902249,102.69252680851064,17.750442999488143,LightGBM
12,60,47.0,7092.154547285438,4572.02539,377.7435897435897,150.8969052613923,97.2771359574468,-53.6197693039455,PatchTST
12,67,47.0,34318.75741656754,46809.3425,6424.054615384615,730.1863280120754,995.9434574468085,265.7571294347331,LightGBM
12,71,47.0,79741.14723842527,94003.01209999999,8288.767948717948,1696.6201540090483,2000.0640872340423,303.443933224994,LightGBM
12,72,47.0,235686.8426104942,383627.29900000006,54936.84128205128,5014.613672563706,8162.28295744681,3147.6692848831035,LightGBM
12,74,47.0,87992.40054122034,118237.907,17928.325384615382,1872.1787349195818,2515.7001489361705,643.5214140165888,LightGBM
12,77,7.0,5564.927928504751,420.0799999999999,219.84,794.9897040721073,60.01142857142856,-734.9782755006787,PatchTST
12,78,3.0,8067.010936128041,18.25,3.6666666666666665,2689.0036453760135,6.083333333333333,-2682.92031204268,PatchTST
12,79,47.0,107274.35633877858,165119.484,44714.50974358974,2282.433113591034,3513.1805106382976,1230.7473970472638,LightGBM
12,80,47.0,4963.3434713856805,4125.998197,114.53307692307692,105.60305258267405,87.78719568085106,-17.815856901822997,PatchTST
12,81,47.0,15160.196512655864,13917.2912,7475.914871794872,322.55737260969926,296.1125787234042,-26.44479388629503,PatchTST
12,82,47.0,52980.09896213756,106147.4345,16203.77282051282,1127.2361481305863,2258.4560531914894,1131.219905060903,LightGBM
12,83,47.0,4253.72487582608,4192.2529460000005,249.31205128205127,90.50478459204426,89.19687119148938,-1.307913400554881,PatchTST
12,85,47.0,13077.300693186551,13023.9713,2034.3989743589743,278.24044028056494,277.1057723404255,-1.1346679401394226,PatchTST
12,87,47.0,69564.47910710162,96534.149,13192.134871794871,1480.0953001510984,2053.918063829787,573.8227636786887,LightGBM
12,90,47.0,50896.3380596796,27688.666999999987,12157.126666666667,1082.900809780417,589.1205744680848,-493.78023531233214,PatchTST
12,91,47.0,26871.230967528303,26147.150500000003,7216.323846153847,571.728318458049,556.3223510638298,-15.405967394219147,PatchTST
12,92,47.0,74107.85826281182,64461.31399999999,26086.901025641026,1576.7629417619535,1371.517319148936,-205.24562261301753,PatchTST
12,93,47.0,6447.280845347683,5401.5415,692.1856410256411,137.17618819888688,114.92641489361702,-22.249773305269855,PatchTST
12,94,39.0,21923.25605414923,16877.37491,315.5074285714286,562.134770619211,432.7532028205128,-129.38156779869826,PatchTST
12,95,47.0,124901.89782054728,102909.42699999997,43975.377692307695,2657.4871876712186,2189.562276595744,-467.9249110754745,PatchTST
12,96,18.0,51724.37278350494,255.71333380000002,7.964285714285714,2873.5762657502746,14.206296322222222,-2859.369969428052,PatchTST
12,97,47.0,15150.859694302726,10425.026999999998,2453.7812820512822,322.358716900058,221.80908510638295,-100.54963179367508,PatchTST
12,98,47.0,13879.125007859358,16873.26608,659.3720512820512,295.300532082114,359.0056612765958,63.7051291944818,LightGBM
12,99,1.0,1100.6700579543385,731.3697,29.88,1100.6700579543385,731.3697,-369.30035795433855,PatchTST
13,1,47.0,493135.21633087035,637511.4430000001,46294.29820512821,10492.238645337668,13564.07325531915,3071.8346099814826,LightGBM
13,2,47.0,137253.7116229653,154971.386,77859.85025641027,2920.291736658836,3297.2635319148935,376.9717952560577,LightGBM
13,3,47.0,633747.2957479552,673007.4325000001,27893.399743589747,13483.98501591394,14319.307074468088,835.3220585541476,LightGBM
13,4,47.0,114060.81328637947,108222.36199999996,45017.711282051285,2426.825814603819,2302.60344680851,-124.22236779530886,PatchTST
13,5,47.0,397485.5038708445,351712.606,47602.0517948718,8457.138380230734,7483.246936170213,-973.8914440605204,PatchTST
13,6,47.0,51174.027622054724,56046.919499999996,5527.350769230769,1088.8090983415898,1192.4876489361702,103.67855059458043,LightGBM
13,7,47.0,263546.92822055507,319364.6180000001,52125.062051282046,5607.381451501172,6794.991872340427,1187.6104208392553,LightGBM
13,8,47.0,49617.316659368735,54790.72200000001,36381.130000000005,1055.6875884972071,1165.7600425531916,110.07245405598451,LightGBM
13,9,47.0,235806.05601801694,283556.153,43846.80641025641,5017.150128042914,6033.109638297872,1015.9595102549583,LightGBM
13,10,47.0,113886.50421145016,101219.61100000002,31091.987435897438,2423.117110881918,2153.6087446808515,-269.50836620106656,PatchTST
13,11,47.0,92048.60734832128,83829.736,20954.897435897437,1958.481007411091,1783.6114042553193,-174.86960315577176,PatchTST
13,12,47.0,38063.30497217967,44632.503800000006,8327.013846153846,809.8575525995675,949.627740425532,139.7701878259645,LightGBM
13,13,47.0,100810.50332705653,99272.296,48920.77538461539,2144.904326107586,2112.1765106382977,-32.72781546928809,PatchTST
13,14,47.0,138724.6079477973,204618.358,25156.255897435898,2951.5874031446237,4353.582085106383,1401.994681961759,LightGBM
13,16,47.0,215745.82825302638,261787.5526,27092.14461538462,4590.336771340987,5569.947927659575,979.6111563185877,LightGBM
13,17,47.0,71109.76855506339,70566.60399999999,16012.76,1512.9737990439019,1501.4171063829785,-11.556692660923318,PatchTST
13,18,41.0,196855.68942701322,228725.34986,9897.674848484849,4801.358278707639,5578.667069756098,777.3087910484583,LightGBM
13,19,47.0,37286.99050965561,44638.686200000004,3494.8523076923075,793.3402236096938,949.7592808510639,156.41905724137007,LightGBM
13,20,47.0,56718.49650016957,49586.263100000004,8841.309487179487,1206.7765212802035,1055.0268744680852,-151.74964681211827,PatchTST
13,21,47.0,42630.775381203,32995.26750000001,8180.334871794872,907.0377740681489,702.0269680851065,-205.01080598304236,PatchTST
13,22,47.0,75197.06379209895,89460.281,15586.539743589745,1599.937527491467,1903.4102340425532,303.47270655108605,LightGBM
13,23,47.0,135829.48065577538,188283.914,30034.87769230769,2889.9889501228804,4006.040723404255,1116.0517732813746,LightGBM
13,24,47.0,135201.09320348414,119846.95,10174.841025641026,2876.6190043294496,2549.9351063829786,-326.683897946471,PatchTST
13,25,47.0,93582.32593885862,92724.68800000001,15441.745384615386,1991.1133178480557,1972.8657021276597,-18.24761572039597,PatchTST
13,26,47.0,52086.45646629408,69062.12299999999,12223.289230769231,1108.222478006257,1469.4068723404255,361.1843943341685,LightGBM
13,27,47.0,23148.33373471511,27288.4496,2578.278205128205,492.5177390364917,580.6053106382979,88.08757160180613,LightGBM
13,28,47.0,8220.840058745192,6491.620149999999,1245.2035897435899,174.91149061159985,138.11957765957445,-36.7919129520254,PatchTST
13,29,47.0,34297.206772975274,32067.818000000003,5828.531794871795,729.727803680325,682.2940000000001,-47.4338036803249,PatchTST
13,30,47.0,30376.854248030457,26969.484900000003,4674.208974358974,646.3160478304352,573.8188276595745,-72.49722017086071,PatchTST
13,31,47.0,55171.80028700026,45817.150799999996,4114.876153846154,1173.8680912127716,974.8329957446807,-199.03509546809084,PatchTST
13,32,47.0,78192.42172570249,96852.30749999998,10616.154615384614,1663.668547355372,2060.687393617021,397.01884626164883,LightGBM
13,33,47.0,102980.60967936655,104950.06369999998,10266.384102564101,2191.07680168865,2232.980078723404,41.903277034753955,LightGBM
13,34,47.0,185097.27003532508,243226.588,21538.756153846152,3938.2397879856403,5175.033787234042,1236.793999248402,LightGBM
13,35,47.0,27852.983476272566,28016.840600000003,3740.27,592.6166697079269,596.1029914893618,3.4863217814348673,LightGBM
13,36,47.0,88917.41242104782,85745.8502,1683.6151282051283,1891.8598387456982,1824.3797914893617,-67.48004725633655,PatchTST
13,37,47.0,12180.831473272203,12517.177800000001,3320.7225641025643,259.1666270908979,266.3229319148937,7.156304823995754,LightGBM
13,38,47.0,374420.7076015548,266914.654,90172.51410256409,7966.398034075634,5679.035191489361,-2287.3628425862735,PatchTST
13,40,47.0,157273.60172197755,184408.03600000005,80605.98051282052,3346.2468451484588,3923.5752340425543,577.3283888940955,LightGBM
13,41,47.0,26474.935747891905,14594.287029999998,2218.2002564102563,563.2965052742959,310.51674531914887,-252.77975995514703,PatchTST
13,42,47.0,31864.704455154846,48716.71549999999,8470.621538461539,677.9724352160606,1036.5258617021275,358.5534264860669,LightGBM
13,44,47.0,38264.27942199633,37750.6217,9566.344871794872,814.1336047233262,803.2047170212767,-10.928887702049565,PatchTST
13,45,24.0,2079.9988692488055,248.607894,22.11,86.66661955203357,10.35866225,-76.30795730203357,PatchTST
13,46,47.0,75826.0111831683,130097.89199999999,43119.95923076923,1613.3193868759213,2768.040255319149,1154.7208684432276,LightGBM
13,47,8.0,8621.105163168651,2697.7066800000002,273.75,1077.6381453960814,337.21333500000003,-740.4248103960814,PatchTST
